chr,start,end,SE_ID,eRNA_count,TCGA-5L-AAT1_tumor,TCGA-A2-A04Q_tumor,TCGA-A2-A04U_tumor,TCGA-A2-A04V_tumor,TCGA-A2-A0EM_tumor,TCGA-A2-A0ER_tumor,TCGA-A2-A0ST_tumor,TCGA-A2-A0T5_tumor,TCGA-A2-A0YF_tumor,TCGA-A2-A25B_tumor,TCGA-A2-A25D_tumor,TCGA-A2-A25E_tumor,TCGA-A2-A25F_tumor,TCGA-A2-A3KD_tumor,TCGA-A2-A3XU_tumor,TCGA-A2-A3XV_tumor,TCGA-A7-A0CJ_tumor,TCGA-A7-A0DC_tumor,TCGA-A7-A3IZ_tumor,TCGA-A7-A5ZX_tumor,TCGA-A7-A6VV_tumor,TCGA-A8-A06U_tumor,TCGA-A8-A06Z_tumor,TCGA-A8-A083_tumor,TCGA-A8-A086_tumor,TCGA-A8-A08A_tumor,TCGA-A8-A08B_tumor,TCGA-A8-A091_tumor,TCGA-A8-A097_tumor,TCGA-A8-A09M_tumor,TCGA-A8-A09Q_tumor,TCGA-AC-A2FF_tumor,TCGA-AC-A3HN_tumor,TCGA-AC-A3QQ_tumor,TCGA-AC-A3W5_tumor,TCGA-AC-A4ZE_tumor,TCGA-AN-A0FT_tumor,TCGA-AN-A0XW_tumor,TCGA-AO-A03U_tumor,TCGA-AO-A0JL_tumor,TCGA-AO-A12H_tumor,TCGA-AQ-A54N_tumor,TCGA-AQ-A54O_tumor,TCGA-AR-A0TP_tumor,TCGA-AR-A1AN_tumor,TCGA-AR-A24L_tumor,TCGA-AR-A24T_tumor,TCGA-AR-A255_tumor,TCGA-B6-A0RP_tumor,TCGA-B6-A0RV_tumor,TCGA-BH-A0BV_tumor,TCGA-BH-A0HU_tumor,TCGA-C8-A12W_tumor,TCGA-E2-A15D_tumor,TCGA-E2-A1IE_tumor,TCGA-E2-A572_tumor,TCGA-E9-A22D_tumor,TCGA-E9-A3X8_tumor,TCGA-EW-A1OV_tumor,TCGA-EW-A1OY_tumor,TCGA-EW-A1P6_tumor,TCGA-LL-A440_tumor,TCGA-LL-A73Z_tumor
chr17,39682024,39683980,chr17:39682024-39683980,12,1.49031662958022,0.56511291678142,-0.311572496280903,1.28414952073134,0.504235391058495,1.0499171295172,0.692905177261263,0.394427445142603,0.99831783366396,0.271314572918151,1.0492284969717,1.39318545023851,-0.922875815557196,1.21050869162373,0.457260443132534,0.831138260831199,0.812290639202359,0.839939353165475,0.679632590587397,1.44439262892503,0.988638438701475,1.35601114812862,1.07999686729107,1.09791403765301,1.2706376775296,0.827817541287023,1.56686980022376,0.764242578831544,0.940656363476158,1.08350602376873,1.10443483273638,0.534843871440025,-0.300572505687452,0.749323573503423,1.52943271164839,1.69058832838251,1.24774477776551,0.81424540137827,1.11933071185912,1.82382656673516,0.822255561825696,1.12198861464707,1.06165543283204,0.0696086845122554,0.0412286021210377,0.958040805468018,0.388215082147746,1.27030404062224,1.41862451039881,0.522595586454793,0.506296834360847,1.00290630671769,1.13965837377221,0.56812279493464,1.4383102092165,0.621017484397639,0.899204199588035,1.4193494015716,0.555063114844738,1.38506695325277,1.22407308333583,1.0251480416271,0.583870520182401
chr22,38367405,38368137,chr22:38367405-38368137,4,-0.0271395631693231,-0.095826487997849,1.19256464534229,-0.980050447012684,-0.447088727650933,-0.606035132362415,0.668339742048153,-0.0935148055973812,-0.413162507803161,-0.980050447012684,-0.447615953142073,-0.608975462220323,-0.422995839004038,0.337455178633102,0.72066124897244,-0.980050447012684,-0.18552313387125,-0.838169266390952,-0.980050447012684,0.536334340576656,1.13547502128088,-0.214550212439859,-0.980050447012684,-0.980050447012684,-0.121927593336112,-0.889442379572496,-0.866602067998257,-0.522064942577024,-0.103217215256184,-0.980050447012684,-0.980050447012684,0.310663562885765,-0.0494444555930982,-0.786679552591489,-0.980050447012684,-0.980050447012684,-0.814584469033579,-0.410979169012601,0.376813049191009,0.272681621074357,-0.980050447012684,0.995598055041872,-0.980050447012684,0.54545603518594,-0.884135745972473,-0.234871757522051,-0.31406517192495,0.190624541333124,-0.911013050037973,0.259785507455263,-0.484485364699286,-0.903433233124219,-0.809652612548339,-0.827395893973312,-0.483958522974122,-0.646395296750702,-0.750289274857235,-0.218072410004563,-0.980050447012684,-0.47491493220191,-0.868389404606152,0.23284986522721,0.721058086672291
chr12,52629250,52631193,chr12:52629250-52631193,8,1.06549917681267,0.29020675975928,0.303044865337873,0.0330326289089455,0.461724551094126,0.490696651203725,0.0282952259797005,0.222316185142466,0.0787469166473881,-0.0702915196531599,-0.572586649273407,0.0781313084284917,0.172675016781558,0.930166204007813,0.437079382064852,0.386144311875045,0.503859449032037,-0.388747562005893,-0.0298198475963116,0.888315211509658,0.789656957135813,-0.492951994558431,-0.33100302698858,-1.03014702228985,-0.626399198831863,0.720875493692659,0.824574505869228,-0.959779916964848,0.0833866831114934,-0.880362375906695,0.173039433538043,0.279197248263025,0.111301208076784,0.196671595252083,1.54582293696838,0.351522422180806,0.438874391873193,0.288502927659686,1.30671571452431,0.519202105770135,-1.11202986991848,0.600575661204269,-1.15589837378814,0.645561145503832,0.440147146438004,-0.450622144445602,0.491607114311621,0.445480928596931,-0.389272440639222,0.789991469346001,-0.74373472601454,0.238354418415698,0.777100575853465,0.324139252521987,0.189721730084907,-0.582744190592979,0.256171640797514,0.381986185260734,0.616332624973662,-0.347333969717052,0.779175864815399,0.622505321618217,1.06018505353998
chr12,52637425,52638056,chr12:52637425-52638056,5,1.15286637459671,0.456958908408002,-0.0664848913701865,0.160998761449306,0.414083102637115,0.415221177350225,0.212601727559627,0.282903073670503,-0.0483494826995473,0.0299309214614626,-0.767139472152791,-0.173675068077313,-0.127136905962169,1.12511581065564,0.465120246732433,0.0774394147456348,0.549425929523662,-0.730751715124423,0.239414368665618,1.11176662118652,1.12694811313717,-0.88518908032742,-0.736617566351289,-1.12919080637127,-0.680685422218727,0.959036243488359,0.71191022656045,-1.04059667595674,0.332454596845922,-0.940649712187386,0.118385610079691,0.190019683475184,0.212650769044794,-0.391545332480134,1.68874870429667,0.798771049381244,0.950216135704601,0.038617682973373,1.25038540563451,0.757318058253375,-1.12630213364905,1.14935739785405,-0.401798067950659,0.862626573195446,0.698766002597014,-0.577756880147051,0.0297646107663412,-0.129410383931025,-0.709380973487303,1.04209694641508,-0.91556290074265,0.587934909454765,0.827454594988845,0.378501546459841,0.353269415191047,-0.32635844323341,-0.290464125164629,0.823083327825034,0.498274162007309,-0.426147247897132,0.668478476893158,0.990148231927635,0.942352580577766
chr1,43736935,43737755,chr1:43736935-43737755,7,0.637251843743177,-0.630054721830639,-0.862725815488562,0.012832762674334,-0.260372571380821,0.162570616767101,-0.696398829866473,0.222000917940208,-0.683560792112118,-0.339908035560918,-0.318269175693677,0.0788783581247193,-0.469375035008804,0.315851449351279,0.0412490783720724,-0.953289502552984,0.261570669702718,-0.687908914870373,0.430707755297466,0.450835073702111,0.0377021376725513,0.232612304938923,0.888193907806266,1.1284799109602,0.0123037823385236,0.376090222926142,-0.221839970792032,0.479692016148298,0.217793030082895,0.81334760648437,0.42605753665995,-0.0210888355457497,0.204809161358499,-0.769821666118861,0.48731312057515,0.590705854911164,-0.184950095151395,0.252055765172043,0.255669188368461,-0.157713170177434,-0.105627474659198,1.00683348324616,-0.245128011241781,0.221037570315761,0.113821009951819,-0.257237394768692,-0.626427862034657,-0.435543112189591,0.0148757115547754,-0.112742313488894,0.260830811609257,0.611370412453237,-0.273592740091702,0.430489327337355,-0.0441131684070914,-0.172548117287993,0.157736310474716,-1.14935784584451,0.196232238497601,0.0192059997187538,0.700673684533418,-0.0156217454164106,0.491780640393488
chr16,31144809,31145263,chr16:31144809-31145263,4,0.470327759832016,-0.230813375439503,-0.516940900973675,0.288781796316187,1.21620491800767,0.0169401716491857,-0.0862912481822628,1.27393141675099,-0.745234651688444,-0.328056119261602,-0.521230986821191,-0.990631593373048,-0.895675134301839,0.702017951509179,-0.128577676670872,-1.19380056457529,0.141503157699741,-0.314367483229895,-0.35072742959273,1.47935170646317,0.457885465527236,0.387328395249802,0.188795875579149,1.46600471541818,0.554603953981501,1.17255528144017,0.322564525012667,1.05539178331876,0.341627540428102,1.09080806036606,-0.818928090653551,-0.279007948423257,0.807620352479918,-0.402277245208489,1.22646480517698,0.652526959051977,1.28726646921429,-0.901456053707747,0.86392247943566,1.34282178582103,-0.313802648046503,0.892799909622089,0.972138897863409,0.831670866719874,-0.526850813578282,-0.712119090482947,-0.155166025229682,-0.435521676754748,0.801329289640951,-0.157696309546037,-0.168339659310306,0.357047439395845,0.217246798499498,1.5197239863297,0.452296721986097,-0.974090299867351,-0.0497256324781435,-0.623590557716948,1.55472589163545,-0.670840344528863,0.640730527019648,0.593718558912078,0.692301748612064
chr12,6465660,6471117,chr12:6465660-6471117,24,0.286675889011993,-0.694454314120618,-1.12723597749368,-0.285981261362132,0.491360232718603,0.456090912509932,-0.744667714051348,0.0214510624949354,0.325532199178204,0.719961946942945,0.456193934960202,0.491847182033097,-0.922466031547564,1.02493287321332,-1.06033569983334,-0.632198750745107,0.245329810122614,-0.290452315419742,0.394920055914191,0.576823274168082,-0.934636661243741,0.0594415282131156,0.909966711658449,0.243674399341678,0.248147098549206,0.0119774564528409,0.184167381213253,-0.0271775142682274,0.201815189019247,0.932980461504465,-0.0707069054954767,0.820068569255137,0.761573115643718,-0.0666950741899983,0.409164076977291,0.216761878506131,0.529332615207272,0.488002533896807,0.928914005954415,-0.96132041259495,-0.442260859348585,-1.00241888828429,-0.685827261194867,-1.09504692329542,0.298838233877231,0.353082377950433,0.550612667657058,0.731734624766163,0.581712598981355,0.258285806974109,0.982557605425525,0.480805969768527,0.713642306307942,0.215257342314361,0.860373494004213,-0.484650264228868,-0.116598112331496,-0.830943559653296,-0.593764371191128,0.313655466821077,0.345943881693917,0.784560435005474,-0.401501010638884
chr12,53291502,53292145,chr12:53291502-53292145,4,0.600160835013496,0.160740700851687,-0.78422004097985,0.55762525680392,-0.733583023774023,0.157750762626077,0.16716557457513,0.68904085696523,0.13402137845515,0.561004856361688,1.24650324205815,0.7959396720354,-0.54856397347854,1.13137507103951,1.35864021479539,0.173507313050268,0.961247532592995,-0.17338316894598,-0.078917342108132,0.537195998139142,1.25907017539301,-0.240315434533218,-0.540210050752476,0.81573314156138,-0.000459633272254997,-0.115420751137354,1.15681311217904,-0.277593418485732,-0.30267147637107,0.282741111080721,0.593775574940262,0.585226753601654,1.15795958502969,-0.193061514875704,0.349241245454634,0.652424348291252,2.17020389768885,1.09830387797385,0.819652495889088,0.363387598003085,1.5761105843115,0.861387199597381,0.782017917410375,0.11312166125823,0.0306349973425874,0.460542209727472,-0.567201493144471,0.560308985354008,-0.170292222066175,-0.0861252498736733,1.537081718966,1.02433466171382,1.39562486252405,0.534078160273985,0.478124683184252,0.781326583821549,0.119941911176448,1.67178979535763,1.56368690293397,0.528283853864389,0.938706916389547,0.223392476108966,-0.0350895739133185
chr9,116130763,116131796,chr9:116130763-116131796,4,1.34830582528755,0.376032814225422,0.867682514521036,1.01096702124592,1.27903669015262,1.01425947248435,0.340175367959593,1.55330516129486,0.29128558227311,0.63096048338833,1.1028754983429,0.550970605224588,-0.38660015967479,0.964132335334206,0.7205246236654,0.451775691077447,0.460160241927838,-0.363410860613928,0.946065155343828,1.10450104920946,0.399879721681978,0.686468788160254,0.711396553861681,1.02352249532359,0.960529887968699,1.22895330709883,0.990245604743335,0.764359039395986,1.47457024152844,1.32735171428034,0.436232625059011,0.535642428651324,1.35346731055206,0.514107547677155,0.820501925812161,0.741212170698279,0.633812119483905,0.631810603733568,0.358223157343758,1.50676991628475,0.201709518561842,-0.567073145697425,-0.770325188145794,0.834442209609968,1.21374566391225,0.29267341877553,0.457896086867047,0.973872038565588,0.708289156586389,1.71133600485743,1.054281878307,1.81409875032094,0.22892551912266,1.65404846321116,1.69505896351631,-0.201074052069571,0.00728018912968274,-0.576596920370045,-0.0268143191713518,0.226907423649344,1.16375160994006,1.6423089429762,0.428083069419143
chr22,38374242,38379264,chr22:38374242-38379264,7,-0.810315728822583,-0.727776786236704,0.623552834240898,-0.810315728822583,-0.657587519708018,-0.623182529022849,-0.157265808557133,-0.614510716970152,-0.730830356375333,-0.810315728822583,-0.692066168010096,-0.810315728822583,-0.49044303897539,-0.430133274728915,-0.658586313299445,-0.678638869563722,-0.658301324949323,-0.493867900443532,-0.735655595323146,-0.1317928199324,0.934501751391228,-0.686890539068592,-0.810315728822583,-0.637438226506857,-0.722285035407611,-0.810315728822583,-0.602569708747423,-0.758080490142445,-0.53608291765411,-0.810315728822583,-0.810315728822583,-0.123434185690857,-0.427631149904509,-0.405885876782614,-0.713240012358089,-0.810315728822583,-0.810315728822583,-0.810315728822583,-0.203691885319925,0.731135882369785,-0.562049925287777,0.102930115583636,-0.683380230292093,1.61188030027106,-0.810315728822583,-0.498068738990157,-0.810315728822583,-0.478610828655922,-0.810315728822583,-0.50598676380013,-0.810315728822583,-0.72428089861729,-0.66208484011487,-0.736388373179435,-0.810315728822583,-0.810315728822583,-0.727570811912638,-0.810315728822583,-0.810315728822583,-0.810315728822583,-0.810315728822583,-0.413047132770449,-0.0262188105505762
