"chr","start","end","SE_ID","eRNA_count","TCGA-05-4382_tumor","TCGA-05-4397_tumor","TCGA-05-4403_tumor","TCGA-05-4405_tumor","TCGA-05-4427_tumor","TCGA-35-5375_tumor","TCGA-38-4625_tumor","TCGA-38-4626_tumor","TCGA-38-6178_tumor","TCGA-44-2655_tumor","TCGA-44-2656_tumor","TCGA-44-2659_tumor","TCGA-44-2666_tumor","TCGA-44-2668_tumor","TCGA-44-3396_tumor","TCGA-44-3918_tumor","TCGA-44-6145_tumor","TCGA-44-6146_tumor","TCGA-44-7659_tumor","TCGA-44-7662_tumor","TCGA-44-A479_tumor","TCGA-49-4501_tumor","TCGA-49-6743_tumor","TCGA-49-6744_tumor","TCGA-49-AAR0_tumor","TCGA-49-AAR2_tumor","TCGA-49-AARE_tumor","TCGA-50-5045_tumor","TCGA-50-5066_tumor","TCGA-50-5931_tumor","TCGA-50-5946_tumor","TCGA-50-6591_tumor","TCGA-50-6597_tumor","TCGA-50-6673_tumor","TCGA-53-A4EZ_tumor","TCGA-55-6543_tumor","TCGA-55-7907_tumor","TCGA-55-7910_tumor","TCGA-55-8094_tumor","TCGA-55-8302_tumor","TCGA-55-8510_tumor","TCGA-55-8511_tumor","TCGA-55-8616_tumor","TCGA-55-8620_tumor","TCGA-64-1677_tumor","TCGA-64-5781_tumor","TCGA-69-8254_tumor","TCGA-75-5126_tumor","TCGA-75-6205_tumor","TCGA-78-7540_tumor","TCGA-86-7955_tumor","TCGA-93-A4JO_tumor","TCGA-93-A4JP_tumor","TCGA-95-7948_tumor","TCGA-97-7937_tumor","TCGA-97-8179_tumor","TCGA-97-8552_tumor","TCGA-99-7458_tumor","TCGA-J2-A4AE_tumor","TCGA-L9-A743_tumor","TCGA-MN-A4N1_tumor","TCGA-MP-A4SV_tumor","TCGA-MP-A4TA_tumor","TCGA-NJ-A4YI_tumor"
"chr2",85891070,85892312,"chr2:85891070-85892312",4,-2.11653265784889,-2.49847493651364,-0.504249567631729,0.00252510257479,0.612056649806409,-2.13612174638572,-0.241314692656695,1.19505226642503,-0.0940877520523822,0.622530443880917,0.00106765454382933,-0.292129501543621,0.642702896209168,-1.24241552640826,-0.0306265497094849,0.284669089235313,-0.186192374356967,0.209271471605463,1.40034983693603,-2.3390873562852,0.684264772171948,-0.117642410503768,-0.716599309006383,0.580810227732462,0.932233896325458,0.580796820369861,-0.650540062568744,-0.507836658190689,-0.844379238348484,-1.38052139068556,-1.93638994517633,-2.19733718221227,-1.05290076779546,-0.477233513214857,0.230516436027093,0.846676274375899,-0.642148593565408,1.14206276195984,-0.366605135436173,0.191464115993769,0.13802889160379,-0.402072216200323,-0.428120205064722,-0.891313402098035,0.08360084234879,-1.60101432778568,0.211522034120369,0.0203826106284465,0.245676728456245,0.208287510156491,-1.07285132315224,0.0842694295544017,0.654983562055861,-1.34884523743567,0.238056221973277,1.17125243029953,1.30362912279152,0.11871351220132,1.35074201101496,0.929186544964151,-0.362428708807094,0.804369468065632,-1.97569549745826,1.14956653870557
"chr2",85886905,85888241,"chr2:85886905-85888241",5,-2.26888380504324,-2.75327836779891,0.217856720957552,-0.0242133478159251,0.513377263616923,-1.6947767443305,-0.270027842915276,1.02308079514787,-0.0435992758897575,0.716590085114342,-0.0724878916975926,-0.247172366352862,0.616348117940742,-1.11771001846679,0.106735078557371,0.416460486549175,-0.138907555387801,0.169260665717901,1.22625758066447,-2.38360645481084,0.502268567137441,0.165335858974004,-0.840827698529368,0.746385596894707,0.786774686720325,0.269505039970803,-0.749181214826954,-0.564716769902404,-1.07050722826826,-1.43400105882959,-2.04892779969702,-2.71503143304321,0.219626750413814,-0.488227841734857,0.182281112687966,0.687573279963035,-0.504536969201096,0.740336260556474,-0.391235208004675,-0.0118270623364946,0.133282862290224,-0.589952317801074,-0.602075494607324,-0.986215076968496,0.121507950274134,-1.93664931790662,0.109129422108925,0.331047065810564,0.298142436683343,0.471120449671959,-0.850536439598499,-0.119628114925732,0.424199299937072,-1.14204176402378,0.136011534910327,1.11765925735094,1.1022452504565,0.198391664818171,1.14477335624419,0.701906867237573,-0.658859358952896,0.532280001769044,-2.05721950770022,1.28573680933989
"chr20",1281455,1285422,"chr20:1281455-1285422",6,-0.669203845204555,-0.669203845204555,-0.669203845204555,1.53804678436695,-0.669203845204555,-0.669203845204555,-0.669203845204555,0.817238181101357,-0.669203845204555,0.792999284396934,0.428527859987575,-0.669203845204555,-0.669203845204555,-0.669203845204555,0.554983419437473,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,0.608804002665171,0.674396135341928,0.629186717279745,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,0.976583897801213,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,1.1028914683928,-0.164928072471131,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,1.58906024837973,-0.669203845204555,-0.669203845204555,-0.099586190053,-0.669203845204555,-0.669203845204555,0.915142077847725,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,0.66799733438531,0.996978578701304,-0.669203845204555,1.87384124338096,-0.669203845204555,-0.669203845204555
"chr3",124506704,124515135,"chr3:124506704-124515135",4,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,2.63245808253564,-0.47165766478332,-0.47165766478332,3.10263703617239,-0.47165766478332,2.11997467102165,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,3.00696353317256,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,2.38585920451889,-0.47165766478332,-0.47165766478332,1.73385059260594,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,1.31578320403657,-0.47165766478332,1.818550009611,-0.47165766478332,-0.47165766478332,2.38647248883016,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,2.41231962460858,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332
"chr22",45601893,45603354,"chr22:45601893-45603354",4,0.914138041928672,-0.438968589491527,2.18106476898326,1.67491836273707,-0.742876399122851,2.25978952686016,0.613846661712395,-0.335376682944017,1.42004284137246,0.425540969641019,0.73392619285151,0.962256495793896,0.753037386603495,0.218818063485274,0.439252494179608,1.36184840591245,-1.87923017040613,1.98987335893598,-1.87923017040613,-1.12330604136039,-0.374037708137514,0.55492296824801,0.603999453892864,-0.226110655703122,-0.860436209607796,-0.886919459378663,0.204247428125298,0.57913778723915,1.14239544539362,-0.0639465785036488,-0.302841314820147,-1.87923017040613,-0.52747331653563,0.438271294281275,-0.802669125736479,0.657085246953985,1.27661148714966,-0.618037523644671,0.705665316791606,-0.658012543360703,-0.725430218118226,-0.303700184747256,0.0869072275062201,-1.30400800808512,0.226631313553527,0.259539067040435,1.13622947042341,1.62592169452902,2.35755346032285,0.343778470175494,0.64346275604078,0.221210548976575,0.0578881068758261,-0.263447215149366,0.345840739938879,-1.08830706829354,0.583151395957396,-0.433536597181505,-0.929138612551769,-0.789445486685538,0.464891660987016,-0.677288703255981,-0.0794842364776426,-1.3150648836654
"chr4",74963588,74964148,"chr4:74963588-74964148",4,-0.928965772478015,-0.244039731627487,-0.651266401955176,-0.703087525925894,0.512749979441841,-1.39774171449882,-1.15616827998998,1.87600999781435,-0.734666714007502,1.24522535602602,1.35919552195562,-0.518861896493422,1.60423628632904,0.0123764423716249,1.19490664656665,0.936635871375444,0.0106264203387633,0.218922121431224,0.527348766423187,-0.497871409566218,-0.567556788681569,0.41135360158639,-1.66307910402681,0.670896313393774,0.851979871589435,0.486985078278465,-1.2411570460596,-0.159301378176895,-0.00772145194173007,-1.89052464155489,-1.65427528030299,-0.719142257441515,-1.88975015008245,-0.682650868888086,-0.540007375406648,-0.123700503971146,-1.26874954646134,0.80143335150001,-0.864766766866161,0.433666121461543,0.974890012251065,-0.0214688927360448,-1.48011553156293,-2.0345838277249,1.22960045253392,0.504844290178411,0.614531542361511,0.893554596996494,-0.372325736820788,-1.2310220622961,-1.75208416664745,0.084171992693345,1.56079981660668,-2.31944109961143,-0.813588214469239,1.03487411201754,0.00281374263490097,0.2423891393908,1.43854183499632,1.14019535582115,-0.793831420571572,0.298972551089553,1.28392664742637,0.489224199466359
"chr19",49360853,49362017,"chr19:49360853-49362017",4,1.76762533906487,-1.06289590104676,-1.39973682538182,-0.451888820139378,-0.155843654185895,-0.314365875550965,-7.63368846748204,-0.159504873482988,0.244955159428786,-1.24826098360471,-0.31538814639248,0.0717053913891326,-0.544602330026385,-0.26179475637646,-0.1573288693974,0.0739741273558424,0.177351461138522,-0.720997227708789,0.183412967724889,0.816282153046529,0.601584566687833,-0.779928096270596,1.37315398158967,-0.249594804292385,0.432968181538038,2.06757605658314,3.21533035486514,-1.87085595267111,-1.93967082051189,-0.603261669150091,-0.774438677871245,-1.40877684930412,1.67695629637259,0.827717970491599,0.0240244914100379,-0.12911779129026,1.79786909954876,-0.642361474787601,1.43168123826985,1.06683673511255,-0.0125041255630786,-0.284209491379715,1.57330699682087,-0.22475379739504,-0.757054694739142,-0.79314278349037,-0.148820561568878,0.401008105826774,-0.067218875150127,-1.45177388319369,1.79776094033847,-0.913729639213243,0.405711108393855,-1.33522608224233,0.0710870414549317,-0.133773165222739,-0.102214242503478,0.457391277083718,-0.123588026075576,0.0912180395265018,1.38890599669029,-0.986323613759886,0.153210087849752,-0.65262099468786
"chr20",52771572,52773608,"chr20:52771572-52773608",9,-0.143002000534001,-1.5585004797407,-1.32789348229475,-0.0700941297047845,0.0181291922390395,-0.402607157681781,-0.81981189847905,0.619953668993191,-0.461759660302522,0.992013859341919,-0.766911755512841,-0.618263918362276,-0.431014106012962,0.600973204484466,0.197681982877348,0.50686498044352,2.18279084093321,-1.02786697973094,-1.07142394001827,0.377705593645123,1.33769959900627,-1.55091737193521,1.78175179216879,-0.0684420591412541,-0.404852552104651,-1.26109600156572,-0.0591728659264128,-0.0178702630592322,-0.624053924486931,-1.34659878070944,-1.16079767379298,-0.715824797980504,-1.363999368363,-0.842221114100187,-1.05134485358393,0.60958224569274,0.556245826060957,1.31696974518048,-1.48919820853159,0.986271574067347,-0.241217934980732,0.261862325558587,-0.701969992275579,-1.60279730297782,-0.256772071077328,0.396364043068297,1.1978323077277,1.08867226522433,-1.03356165161236,-1.38174643651066,-0.266233482178384,0.980553185862897,-1.60279730297782,-1.55616433532151,0.808518074821856,-0.0219513169948078,0.0503528794043601,-0.928920000063953,-1.14721978305786,0.863422983076695,-0.433596377782916,0.448027682322202,1.64904279407409,-1.60279730297782
"chrX",106958079,106958903,"chrX:106958079-106958903",6,-0.327128511892417,0.24390685423683,-0.952529333065706,0.235345032266525,-0.468321130698231,-1.91775472975647,-0.94611751484786,0.150088419790776,0.896246152648112,1.39866080097195,1.45592020712243,0.275149829971926,1.02046319106363,0.293714205211399,1.2128802337335,-0.312620578177944,1.04463388305345,-0.200316887143341,-1.20805211949941,0.539807808073317,0.320207660108401,0.122360017274495,-0.447520330440496,1.30996584075076,0.16835567995164,-0.0324061222355567,0.440491015517429,-1.30667544230113,0.137598640793007,-1.10678644194111,-1.34085691684823,-1.65746933958105,-2.37175249915147,-0.533711283705059,-0.521527196971168,-0.20858795480959,-0.100451260563236,-1.06538547079142,-0.358999605879986,-0.188211682480173,-0.0666532867060116,0.885654318010506,0.549595378324749,-1.61936272272513,0.527751134334966,-0.0824783443985872,0.992069284412247,-0.109613572523085,0.213315912990342,-1.68736494718513,-2.06275148355988,0.467828134012905,0.985150942318875,0.321674418233537,-0.0908302420578224,1.86737529924334,0.952182582056556,-0.385699265219776,1.67210581912752,1.45988917705842,-0.906197738589409,0.581196962394842,-0.549179875653428,0.122004949104644
"chr7",97842391,97843836,"chr7:97842391-97843836",9,0.154472188984264,-0.70574739280094,-0.760539451230036,-0.210842334891584,-0.709419453099177,-0.746353498967367,-1.04250047984875,-0.592316016707528,-0.229199509015916,-0.730683487182952,0.415069170684114,0.0092959580196385,0.319620741462048,0.129152125599558,0.269736750435635,0.953086195438684,-0.0918472560371814,-0.514952780539587,0.532813450255133,-0.722713362308713,0.5441393889117,-0.652161944395889,-0.688830567034582,-0.727555941431699,1.04213951197966,0.933309947881305,-0.443297324684918,0.173246703970321,0.641945843976162,-1.047220540338,-0.645843890194083,-1.51204100011267,-2.10967770853766,-0.213787339975968,0.0651264138679158,1.29703201463735,-0.980612606473813,1.03421366519623,0.642426598567981,-0.541511941386781,-0.632883433719437,-0.0842708931207729,-0.8793230202612,0.567999209462667,-0.425288827228655,0.0464478588707909,0.409003814946833,-1.56077168199781,-0.417628783948245,-1.9216508917909,1.61167674970235,-0.486130670532727,-0.809488889469718,-0.726448419148471,-0.549253094956289,0.616380765846392,-1.72793015707704,-0.303538141561582,-0.849568234208313,0.120080966526922,-1.24990491479886,-0.127244430971095,-0.288569060001108,-0.642063378743427
