"chr","start","end","SE_ID","eRNA_count","TCGA-05-4398_tumor","TCGA-05-4415_tumor","TCGA-05-4417_tumor","TCGA-35-3615_tumor","TCGA-38-4627_tumor","TCGA-44-2661_tumor","TCGA-44-2665_tumor","TCGA-44-3917_tumor","TCGA-44-3919_tumor","TCGA-44-6147_tumor","TCGA-44-6148_tumor","TCGA-44-6778_tumor","TCGA-44-6779_tumor","TCGA-44-7660_tumor","TCGA-44-7661_tumor","TCGA-44-A47G_tumor","TCGA-44-A4SU_tumor","TCGA-49-4490_tumor","TCGA-49-4507_tumor","TCGA-49-6761_tumor","TCGA-49-6767_tumor","TCGA-4B-A93V_tumor","TCGA-50-5044_tumor","TCGA-50-5066_tumor","TCGA-50-6590_tumor","TCGA-50-6593_tumor","TCGA-50-7109_tumor","TCGA-55-1596_tumor","TCGA-55-7576_tumor","TCGA-55-8208_tumor","TCGA-55-8506_tumor","TCGA-55-8512_tumor","TCGA-55-8514_tumor","TCGA-62-A46R_tumor","TCGA-62-A46S_tumor","TCGA-64-5778_tumor","TCGA-67-3774_tumor","TCGA-67-6216_tumor","TCGA-69-7763_tumor","TCGA-69-8253_tumor","TCGA-73-7498_tumor","TCGA-73-7499_tumor","TCGA-73-A9RS_tumor","TCGA-75-6203_tumor","TCGA-75-6207_tumor","TCGA-75-7027_tumor","TCGA-78-7153_tumor","TCGA-78-7158_tumor","TCGA-83-5908_tumor","TCGA-86-6851_tumor","TCGA-86-7953_tumor","TCGA-86-8054_tumor","TCGA-86-8669_tumor","TCGA-86-8671_tumor","TCGA-86-A4P8_tumor","TCGA-95-8039_tumor","TCGA-95-A4VN_tumor","TCGA-97-7546_tumor","TCGA-97-A4LX_tumor","TCGA-J2-8194_tumor","TCGA-L9-A444_tumor","TCGA-MP-A4SW_tumor","TCGA-NJ-A4YP_tumor"
"chr2",85891070,85892312,"chr2:85891070-85892312",4,-0.441535754514891,-0.721334927539066,0.419943759020096,1.03954655048099,-1.25416895095735,0.654608772743027,-0.846403631659197,-0.327160997600757,0.77056005013869,-0.35846234797245,0.408482081594429,0.43435708778968,-1.94227421216657,-1.33529381743312,0.363479713164682,0.640042322916606,-0.0286690651113217,-0.798776243046681,-1.96310913872263,-0.110787466313018,-1.9953070587177,1.17553596981143,-0.00285895494002113,-0.844379238348484,-2.15995357703696,0.031692335229308,0.509324679551051,-2.05178660527198,0.411228413653673,0.0646179070727432,0.622212631417376,1.23774356083986,0.963641953810826,1.12596739315208,1.34644574663896,-0.00172506808753289,0.943322849660197,0.894316616865411,0.873397875187418,1.10305399824083,1.34068548128755,-1.27566580437606,-0.443486382847561,0.43289262028923,0.508200888698937,-0.821575565437104,0.679532104352306,0.64638162049629,-0.905740021999848,-0.151943158704292,-0.664826017446817,0.690304485245739,1.3665841710781,0.183099886765933,1.09664790490763,0.922477312075974,0.423138586565317,0.849287738776725,0.539489791547435,1.05396025007552,0.699914041014884,1.08828135121577,0.737283071324497
"chr2",85886905,85888241,"chr2:85886905-85888241",5,-0.50507532486623,-0.637951674278004,0.544037671707518,0.928027622164063,-0.6020810816182,0.815738624555118,-1.06815316687788,-0.901607317233964,0.666536177669573,-0.476614624097734,0.318462923217824,0.100036380277957,-1.98362780104264,-1.37612627932584,0.265737063912757,0.469839398899965,-0.154212035570268,-0.361852002471466,-1.60422041449444,0.200829837532422,-2.00333795100713,0.608725584479515,0.389999384738028,-1.07050722826826,-2.07376383370229,-0.034002652446857,0.674370435961159,-2.16726691173296,0.583770344354706,-0.0656118922304797,0.554941752516294,0.925335478018787,0.798601036083806,0.881304402117186,1.03065570376125,-0.0522815803557294,0.9530792346725,0.746421690042233,0.61487271734693,0.929942643855951,1.11901430853411,-1.5369801396709,-0.536543334895328,0.683079578731786,0.692615310046674,-0.707738428832557,0.651047320339968,0.585440307396623,-1.10583601964371,-0.48087948778132,-0.609183692251122,0.390155815218738,0.796552515517921,0.271358581404534,0.850969699654017,0.871156855885388,0.305133826016357,0.805221686126813,0.386455795924977,0.784705285520176,0.656092568691804,0.855370678997079,0.653931023512971
"chr20",1281455,1285422,"chr20:1281455-1285422",6,0.954542750770861,1.42726060940944,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,0.745834381484605,-0.669203845204555,0.850211709025184,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,0.456048793854012,-0.669203845204555,-0.669203845204555,0.686465746740298,-0.669203845204555,1.62130255332493,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,1.1155262040429,-0.669203845204555,-0.669203845204555,1.15210696251836,0.764757418034136,0.678816210567383,-0.669203845204555,0.914603823832075,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,2.16437676705661,-0.669203845204555,0.398495055692533,-0.669203845204555,-0.669203845204555,-0.669203845204555,-0.669203845204555,0.276891576321071,-0.669203845204555,-0.669203845204555,0.693972598443634,0.782249318183638,-0.669203845204555,-0.669203845204555,2.70561864347519,1.50623297136208,-0.669203845204555,-0.669203845204555,0.861809435552263,-0.669203845204555,1.21259378076786,-0.669203845204555,-0.669203845204555,-0.669203845204555,0.617709176235861
"chr3",124506704,124515135,"chr3:124506704-124515135",4,0.0813379001589415,-0.47165766478332,-0.47165766478332,0.846846355747408,-0.47165766478332,2.14385639881051,3.29346826149729,3.41874692087676,2.5294683740885,2.8144696321356,-0.47165766478332,-0.47165766478332,2.94829963635867,-0.47165766478332,2.9059041572617,-0.47165766478332,1.59119745410858,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,2.33364078930694,-0.47165766478332,-0.47165766478332,-0.47165766478332,1.86807488801014,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,0.016225591897425,2.21976058850309,-0.47165766478332,-0.47165766478332,-0.47165766478332,2.11315577136312,1.38767813627635,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332,-0.47165766478332
"chr22",45601893,45603354,"chr22:45601893-45603354",4,0.421148999435292,0.337361755148224,0.515907149440113,-0.558568255781114,0.67564688319312,0.87329074021877,0.48756552436838,-1.87923017040613,0.8027816653524,-1.62924905043812,-0.124364182915208,0.646490218883033,0.522241716157827,0.00472947244239615,0.465060194046023,-0.847367600537446,-1.04059977811537,0.947824840479964,0.440947483097753,-0.388972542977658,-1.2604836879532,-1.02690340344996,-1.87923017040613,1.14239544539362,-0.784526530605182,0.437521681306481,-1.28530021265753,0.862221278171238,1.11405299832105,1.01374855553915,1.37073617327223,-1.41870134645133,0.792567540779255,0.258311261028217,-1.87923017040613,1.41049498688993,0.681759158517533,1.43171923846351,0.317967336256326,-1.87923017040613,-0.345011349583132,0.397236552732578,-0.429577197187237,-0.366266264348128,1.21336651370011,-0.718018027765935,0.0749103235594545,-0.467320207561916,-0.286925349952396,-0.209552110964025,-0.566693010231337,-1.6634534198902,-0.711604972874666,-0.709423211955357,-0.669645180857412,1.18906094516601,-0.416452641099169,0.314187908285277,-1.87923017040613,-0.231465893438893,-0.186578955993614,-0.127633997101564,-0.870432918293966
"chr4",74963588,74964148,"chr4:74963588-74964148",4,0.834723625793258,0.147936237140549,0.0266075437266048,1.42862983888262,-1.43067929609309,0.956760074761446,0.0728555884205662,-0.648361218446911,0.410715792056017,-2.48121926060484,0.412554201876536,1.11489891020365,-3.05868595106838,-3.07959213761626,1.17730506441394,0.994635317690661,0.774526879437004,-1.5558929646931,0.0429476103946938,-0.701326056737475,0.007711086584957,-0.160740163879236,-0.30696238938511,-0.00772145194173007,-0.54628822097433,0.186688761532426,0.335489318318969,-0.960282211372411,-0.561436820418376,-0.867674874440825,-0.21052916417202,1.42922235392455,0.854671036056721,-0.554474549939332,1.15186265112867,-0.573728371577441,0.396822213596167,0.353823439545632,0.70193958324906,0.703880010752812,-0.276778539566198,-0.993887616536591,-1.52715817461353,-0.40666277174783,-0.520188537741454,-0.806441596849242,-0.587333933243183,-0.623124024739019,0.507948000158768,-0.805097309020807,1.84004211008795,-1.0261688153137,-0.974987868871698,0.205539598355947,1.01347733509588,-0.130195394230383,1.53093408737583,0.192902166686486,0.0435700035607352,1.44377783841698,-0.327029652562502,0.683585377528618,1.60439701828186
"chr19",49360853,49362017,"chr19:49360853-49362017",4,-0.29275143842018,0.762037916449103,1.14856088748289,-1.67108239414699,-0.131933097870405,-0.336526177782596,-1.04168556691717,-0.545790678486886,0.529763374420568,-0.931221460370618,-0.268796220670428,0.293520149190038,-0.545657046179044,0.352573714688361,-0.151459412796387,-0.116262506595673,-0.480071487337177,0.669989386026992,1.27103724784344,0.831256722090145,2.00944994018823,0.345847994822514,-1.44116158417379,-1.93967082051189,1.46888077173363,0.501191618963742,0.546294343898423,1.8153077302529,0.547647921351974,-0.553305933627246,-0.934778166777148,-0.909065232933792,0.528944112107469,1.31478700652579,-0.657938777479057,0.409914425858416,-1.2040485461777,0.0633316812315499,-0.353005401085867,0.175140004803001,0.0852425357214899,0.20352606985004,0.847802170112213,-0.204075151664165,0.212139074697701,-1.1126111483912,-1.51159634812837,-0.715356940250674,-0.520180719149406,-0.102538272376242,0.690068110783498,0.423912120499333,-0.0484984543962922,0.0892166228809325,-1.31374966529201,-0.984003583093355,-0.948627374932757,-0.147377768156188,-0.493816962476089,-0.00868638894335997,-0.438845015556322,-0.429605976389462,-0.546390010737173
"chr20",52771572,52773608,"chr20:52771572-52773608",9,0.214140571455832,1.66141057871695,-0.476024448153066,1.35936292931304,0.0953543557397596,-0.52353737594711,0.225446535584236,0.0223014584184539,-0.315629466744865,-0.8091983474379,-0.350934054838387,-1.40020040811835,0.770110135209623,-0.976851670630328,0.106217972898843,-0.74103945545561,-0.10539296454798,-1.11636258954886,0.18228825414307,0.542529818318594,-0.0217576197687434,0.96152997972448,-1.35416125714043,-0.624053924486931,-0.21800941776429,0.510440035044935,2.13114261918465,0.42808554497015,-0.0105318663798391,0.997134411140275,-0.468269353134734,0.343072047619743,-1.11352051348148,-1.39624957659542,1.32517536156035,-0.696355267696278,0.39617238785042,-0.431025830667547,-0.211548237854559,0.221777293936626,-0.28021882286648,-1.28255737932112,-1.60279730297782,-0.855745751763197,-1.14487781555053,2.32614604699586,0.0182772124308109,-1.49211919191925,0.0488835410258599,0.162028545092436,1.49149597261289,-1.04640583694126,-0.604869774778067,-0.86781726278529,-1.27009389894818,-0.356673583923454,0.873620816663146,-1.03349437080201,-0.39360439590684,1.26122600062549,-0.240422054783607,0.0579035988593018,-1.13254245105471
"chrX",106958079,106958903,"chrX:106958079-106958903",6,0.414456615151462,-1.84141061845145,-0.334010748208428,0.977161576676124,-0.0943709446949623,1.27117410128344,0.532691519765179,-1.28526379177569,0.609913758436738,0.188137028412381,0.919877915068115,1.35871972971715,-0.0588916553228903,-0.190691551882077,0.0846989113187587,1.8176182963972,1.55281748551142,0.247989370446845,-0.561108605755759,-1.39138187001247,-1.15886987737195,-0.240631976623763,-0.0952484143355624,0.137598640793007,-0.258617628830515,-0.283469411539826,-0.222491948579701,-0.623713880324209,0.184507142720168,-1.21814571268418,0.573560745692982,-0.433871490831153,0.541121855676057,0.660772339631515,-0.100341364111162,0.837649546393065,1.04262097547566,0.97771474170192,0.573823442453742,1.17208603005998,1.99615985405938,-0.548257337158877,0.0118110175328201,-0.0733561286250272,-0.958344634239348,-0.343029676150511,-1.07233579646812,-0.865640713916973,0.777795393961712,-0.209976967661513,0.290931788136535,-0.930794464862792,-0.255209826119413,0.457125246296504,1.8302371371625,0.456530519541205,0.825235312903244,1.0830604450416,0.755939078815037,1.61652834420015,0.630882187177644,0.748354976996922,-1.3247617396048
"chr7",97842391,97843836,"chr7:97842391-97843836",9,0.629356710855091,-1.26086121492571,1.20354757768897,0.338332228473537,-0.620828849804441,0.486814507926186,0.18732133228035,-1.08993309189453,-0.0344467963773598,-1.26945838602171,-0.460948404503577,0.413366436948643,-1.29338608396654,-1.74736562827655,-1.40640643954972,-0.292471725933671,-0.283144381255865,-2.11279414282405,-0.332851739052793,-0.0913693562588689,-1.33546940076054,2.13438891350102,-1.26573267228223,0.641945843976162,0.844927294008343,-0.698843196331817,0.89395378186763,2.37389974653253,0.253265439088505,0.423850653446659,1.18761875590423,-1.00085779008115,-0.389494818889665,-1.06224008734758,1.23888026346898,-0.606005744969059,-0.298493505601367,-1.28418963536794,-0.0982257248216961,0.480271698356066,0.272246093576528,-0.962236729809889,2.46703338667404,0.583994510478132,0.728538137492763,0.618016696545045,1.79142722002367,-1.19819478763013,-1.58086659693159,0.787281496719149,-0.807370539396012,1.81227666187277,2.34194152652119,-0.0388869903746471,-1.79680444707221,-1.92386273722634,-0.0890514792524442,-0.218455359913246,0.452866491481805,0.798443180231043,0.00130370955439763,-0.168205672404524,0.709107919880816
"chr21",47549822,47551768,"chr21:47549822-47551768",13,0.454351931343216,-1.79144625265263,1.38337405307309,-1.69943240542689,2.49697586138414,0.155573524343537,1.51281797460513,-2.58453353811899,0.53345880975452,-1.34324809513524,0.681435049863246,-0.516898180831807,0.637135749901077,-0.684149059468426,1.01574900590071,1.07705006615023,0.315874743658643,0.283707447922818,-0.649611131623573,0.357831440269665,0.786624741534064,-1.21842600095704,0.521442178094971,-0.141153282321502,0.811981509008133,0.936838660266048,0.0973954870401232,-0.431168098240903,0.255569037378507,0.883386729363943,-0.135289692324176,0.161358865674213,-1.28847141289129,-0.288986270299663,-0.928473742645058,-1.30918512910301,-0.129271302640432,-0.731489917220443,-0.103817679809681,-1.2944073352752,-0.0906914128111456,-0.810420230749014,-1.39843933141543,0.139207643647414,-0.665247681781373,0.431317390929787,-0.776056830697583,-1.49813397386712,0.897822654056988,-0.071093347060327,-0.798587260087215,-0.370562235449718,-0.0639772963927157,1.25693362663423,0.287744363130972,-0.533776000499935,-0.599164483357818,0.0480823937313258,1.29512564097652,-0.767119519863645,0.348731296677935,-0.0056454526758485,1.39768369875886
