"","ACC","BLCA","BRCA","CESC","CHOL","COADREAD","DLBC","ESCA","GBM","HNSC","KICH","KIRC","KIRP","LAML","LGG","LIHC","LUAD","LUSC","MESO","OV","PAAD","PCPG","PRAD","SARC","SKCM","STAD","TGCT","THCA","THYM","UCEC","UCS","UVM"
"chr14:78003550-78013811",-0.263229176024136,-0.136112430031382,-0.105183267662106,-0.154322914794122,-0.261985154507866,-0.128711636364446,-0.164651384131898,1.86080737922059,-0.272474950898554,-0.178821136189602,-0.0697879664036226,0.01244575675147,-0.199426622886306,5.82550744823445,-0.0929669243109767,-0.34207933290097,-0.0270755528667653,-0.112963882762173,-0.216303686578496,0.629852522304444,0.0186462525364301,-0.311648401429336,-0.230830568379249,-0.246875437830589,-0.254792346711385,1.59751945605676,-0.206602030255922,-0.223061048337332,-0.291873061458145,-0.252620224770609,-0.271366398540512,-0.396093575985504
"chr9:128305547-128321293",0.0644626999142763,-0.197408659089073,0.0300536985954853,-0.224916917209344,-0.0576191913317611,-0.175283533303634,-0.211950089212478,0.0680391365796406,-0.244742058433226,-0.202910463837015,6.16096208123468,0.126952616605859,-0.117769830870292,0.665508798673925,-0.233064894470191,-0.242090148076011,0.0571194182009698,-0.132654027253487,-0.158482795662435,-0.216542075777788,-0.178520706299731,-0.262884221339397,-0.179950008144641,-0.144360423346244,-0.237629758031671,0.0154168087183483,-0.190981567104604,1.22114842420607,-0.263021059355328,-0.244012548568347,-0.173050620404059,-0.31080345164436
"chr3:149205642-149212347",-0.202452882269927,-0.266850162910015,-0.29897407849406,-0.162185589624168,4.92205681861136,-0.154487777145451,-0.303034758219065,0.33789914569633,-0.321110652340084,-0.305209371780643,-0.321406197540614,-0.215495317078879,-0.134385311132878,-0.318505020649474,-0.320306305214812,2.74858464949308,0.108396533338212,-0.298393606925351,0.00033591740634245,-0.288324287173917,2.06906590131123,-0.223715632586865,-0.31463462051822,-0.297201874832691,-0.313172532077942,0.5119670047957,-0.188945038247073,-0.0384548051122449,-0.321184361596095,-0.237656512897605,-0.152268634278721,-0.322024238252393
"chr4:174455373-174457899",-0.275929185507616,-0.14389686037622,0.00133019004265267,-0.217986970149025,0.188479160842961,-0.0876116259037922,-0.273390631484976,-0.133156601103971,-0.00628334334083473,-0.242722283780952,-0.308914497565376,-0.300588529406633,-0.314020342053714,-0.320738296088432,-0.161143671824368,-0.127811442038728,-0.29174072745097,-0.257089207452219,0.173865751049709,-0.232441392416197,1.06386775080478,5.1364293756414,-0.254666628070961,0.924194926281651,-0.147490633637843,0.146072828595111,-0.0215616719445713,-0.230046366341796,-0.291645216178118,0.00443467293278378,0.149637352288429,-0.316106538894617
"chr1:167603143-167607527",-0.450799153021541,-0.212801777867843,0.074732794028026,-0.304897249255329,-0.0287480550493166,-0.309639379345858,2.03050516233971,0.124273524123969,-0.00923670112821684,-0.298627328126801,-0.342745355291014,0.620491380526424,-0.165010769517943,4.48459805849366,0.0918706594201573,-0.284279811481164,0.134258816475392,-0.0948676902835642,0.040192941838798,-0.383330240353764,0.190874679530859,-0.156761025631289,-0.302739948661913,0.0656157306501876,0.0784625098032498,0.495316350064075,-0.134694618087344,-0.162368575458365,1.93196395875577,-0.430341514001677,-0.338324456440707,-0.529496238993692
"chr19:14502404-14506962",-0.300013944937626,-0.153340941548814,-0.351998918070851,-0.159109578525646,-0.063801916789225,0.560445481749671,0.0698156362078775,1.3927850920974,-0.429442395385912,-0.297081144168602,-0.466450769576133,0.18067994862678,-0.191381359135478,4.72590808633991,-0.42079145638829,-0.382251153735368,0.370548358821535,-0.139821100815125,-0.026588234530665,0.462890895703978,0.231562645438461,-0.407289803766333,-0.393775170436473,0.118218765199087,0.00293816644748184,1.58023958391157,-0.346992868102515,-0.0978173230209515,-0.106610279974468,-0.273383336985196,-0.44061857649933,-0.285565083061504
"chr21:47033407-47062415",-0.130950486662807,-0.144824582288378,-0.142239809754982,-0.0100945390899461,-0.133454430886911,-0.126645006517067,1.5960746089359,-0.303177401797844,-0.281472973154817,0.0411037971064945,-0.274361003462429,-0.210901996577413,-0.185512313532432,-0.155912982274998,-0.00357171785657429,-0.0682455013644996,-0.108433153849397,0.00517499378341218,-0.0206486690287077,-0.320362375345812,-0.207279143694894,0.0214562866453011,-0.154508261391791,0.0438565478743707,0.153155645366188,-0.208101724044861,1.42024688632241,-0.160871777271089,4.94742168046236,0.0390933193154178,0.298805116366587,0.172690887758488
"chr17:61505160-61507729",-0.484879459445444,0.0228914786122945,0.217374524602604,-0.0828544649158065,-0.147252493856937,-0.0561163868128394,-0.479486992901848,-0.0863044774319298,-0.315282677626013,-0.194023615281913,-0.432303582095767,-0.371412711119547,-0.283667242016312,-0.13193748038349,-0.308159385949536,-0.239002923979456,-0.0898561129012682,-0.177026387913918,-0.363565273154576,-0.261203524070608,-0.0703866571803007,5.02974541808074,0.929723415511262,-0.0474432158096276,-0.387881021826257,-0.134285982245167,-0.449079515986203,-0.335276813282061,-0.461424117390891,0.0691322110039073,-0.0402893147730832,-0.605368154414252
"chr20:61294939-61296176",-0.295706485963947,-0.425244222248989,-0.309078017034316,0.0170571446009985,0.907942453883348,1.60530635413095,-0.495184256203738,0.579054800339529,0.219503901605785,-0.162318923736486,-0.281114530830133,-0.0893143151319626,-0.161427133157677,-0.257845158075988,-0.052419083307386,-0.485769407302341,-0.00636874595779062,-0.272328915977103,-0.523048984842794,-0.588912839836389,1.23781333548842,-0.598002630657123,-0.336586237462128,-0.614593640641703,1.9365856343772,0.793536430047517,-0.643433304326492,-0.620328924133925,-0.602307603280701,-0.430976585981539,-0.476527204868433,3.87749165541236
"chr17:18883086-18889361",-0.354275746462588,-0.287133535954607,-0.293929683711619,-0.196398784566465,0.286141911821532,-0.158975401484918,-0.334164101819857,0.535196565115467,-0.435112691413397,-0.0326592194494566,-0.310518755714191,1.93889164847869,0.91817065004634,0.398312756618422,-0.433494545962382,-0.19382886575794,-0.252527205225267,-0.175975315608025,-0.354819326567565,-0.368613701795554,-0.145495943399831,-0.413271273457854,-0.314305216562639,-0.373165888365058,0.867676141582078,0.114062809971841,-0.155525398309072,-0.254235003631466,-0.311075965425746,-0.324307631933128,-0.348308240794546,4.50684619069096
